Sample Size:	4210.0	3327.0	3443.0	4733.0	3486.0	3273.0	3462.0	2717.0	2329.0	2577.0	2795.0	3400.0	2570.0	2302.0	2400.0	3069.0	2620.0	3258.0	2258.0	2980.0	2319.0	2471.0	2613.0	3196.0	2553.0	2775.0	2869.0	4427.0	3149.0	3923.0	3689.0	5126.0	4055.0	4109.0	3818.0	5877.0	5204.0	5442.0	4896.0	5992.0	4686.0	3516.0	3573.0	4484.0	3177.0	2827.0	3528.0	5458.0

Greater Honeyguide	0.0071259	0.004208	0.0060993	0.0050708	0.006311	0.0082493	0.0049105	0.0040486	0.0051524	0.0065968	0.0107335	0.0091176	0.0108949	0.0052129	0.0070833	0.0068426	0.0061069	0.0104359	0.0088574	0.0100671	0.0090556	0.0076892	0.0068886	0.0078223	0.0082256	0.0061261	0.0073196	0.0088096	0.0104795	0.0107061	0.0127406	0.0111198	0.0115906	0.0155756	0.015715	0.0175259	0.010761	0.0161705	0.0214461	0.0171896	0.0157917	0.0159272	0.0167926	0.0187333	0.0078691	0.0095508	0.0096372	0.0080616	
large honeyguide sp.	0.0	0.0	0.0	0.0	0.0	3.055E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.047E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.951E-4	0.0	0.0	0.0	0.0	0.0	1.838E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
honeyguide sp.	0.0	6.011E-4	2.904E-4	0.0	2.869E-4	3.055E-4	0.0	7.361E-4	0.0	3.88E-4	0.0	5.882E-4	0.0	0.0	4.167E-4	3.258E-4	0.0	0.0012277	0.0	3.356E-4	0.0	4.047E-4	3.827E-4	6.258E-4	0.0	3.604E-4	3.486E-4	9.035E-4	0.0015	2.549E-4	0.0	5.853E-4	7.398E-4	0.0015	2.619E-4	0.0	0.0	3.675E-4	2.042E-4	0.0	4.268E-4	2.844E-4	0.0	2.23E-4	0.0	3.537E-4	5.669E-4	1.832E-4	
Rufous-necked Wryneck	0.0133017	0.0141268	0.0194598	0.0177477	0.0238095	0.0186373	0.0213749	0.020979	0.0176041	0.0213426	0.0214669	0.0238235	0.0178988	0.018245	0.0233333	0.0286738	0.0232824	0.0239411	0.0265722	0.0265101	0.0263044	0.0210441	0.0283199	0.0278473	0.0329025	0.0338739	0.0268386	0.0237181	0.0247698	0.0260005	0.0243969	0.027897	0.0234279	0.0238501	0.0204295	0.0221201	0.0182552	0.0246233	0.025531	0.0250334	0.022834	0.0261661	0.0251889	0.0223015	0.0163676	0.0180403	0.0141723	0.0177721	
Bearded Woodpecker	0.0137767	0.0132251	0.0171362	0.0124657	0.0157774	0.0164986	0.0138648	0.0169304	0.0128811	0.0166861	0.0261181	0.0152941	0.0140078	0.018245	0.0129167	0.0198762	0.0091603	0.0168815	0.0252436	0.0184564	0.0155239	0.0283286	0.025641	0.0206508	0.0227184	0.0194595	0.0191704	0.0196521	0.0184185	0.0158042	0.021415	0.0175575	0.0209618	0.016549	0.0175485	0.0199081	0.013259	0.0152517	0.0173611	0.0153538	0.0132309	0.0179181	0.0190316	0.0247547	0.0144791	0.0137955	0.0136054	0.012642	
Cardinal Woodpecker	0.0484561	0.0450857	0.0447284	0.0397211	0.0421687	0.0476627	0.0439053	0.0437983	0.0412194	0.0411331	0.0518784	0.0505882	0.0455253	0.0451781	0.0504167	0.0508309	0.0557252	0.0448128	0.0624446	0.0526846	0.0569211	0.0607042	0.0600842	0.0556946	0.0712887	0.0601802	0.0456605	0.0535351	0.0558908	0.0555697	0.0517755	0.0561842	0.0468557	0.0532976	0.057098	0.0556406	0.042083	0.0641308	0.0635212	0.0532377	0.0539906	0.0554608	0.0604534	0.0680196	0.0456405	0.0544747	0.0462018	0.0509344	
Olive Woodpecker	0.0213777	0.0204388	0.0188789	0.0160575	0.0169248	0.0094714	0.0132871	0.0117777	0.0098755	0.0205666	0.0175313	0.0223529	0.0225681	0.0278019	0.0229167	0.028348	0.0194656	0.0220994	0.0217006	0.0187919	0.0120742	0.0157831	0.0145427	0.0203379	0.0246769	0.0227027	0.0212618	0.0185227	0.023182	0.0211573	0.0168067	0.0191182	0.0143033	0.0153322	0.0209534	0.0192275	0.0222905	0.0235208	0.0204248	0.0176903	0.0200598	0.0224687	0.02267	0.0169492	0.0151086	0.0120269	0.0189909	0.0208868	
Ground Woodpecker	0.0068884	0.0057109	0.0055184	0.0050708	0.0068847	0.0048885	0.005777	0.0099374	0.0072993	0.0104773	0.0075134	0.0091176	0.0089494	0.0086881	0.0033333	0.0061909	0.0072519	0.0067526	0.0044287	0.0073826	0.0064683	0.0036423	0.0068886	0.0068836	0.0070505	0.0082883	0.0066225	0.0058731	0.0092093	0.0132552	0.0065058	0.0079984	0.0069051	0.0107082	0.0115244	0.0105496	0.0088394	0.0148842	0.0108252	0.0115154	0.0134443	0.0108077	0.0128743	0.0082516	0.0084986	0.0099045	0.00822	0.0093441	
Bennett's Woodpecker	0.0057007	0.0045086	0.0040662	0.0046482	0.006311	0.0070272	0.0083767	0.0044166	0.0047231	0.0034924	0.0042934	0.0023529	0.0038911	0.0065161	0.00375	0.0039101	0.0026718	0.0018416	0.0031001	0.0036913	0.0060371	0.0060704	0.0026789	0.0043805	0.0058754	0.0057658	0.0045312	0.0051954	0.0060337	0.0048432	0.0040661	0.004682	0.0054254	0.0026771	0.0055003	0.0059554	0.0038432	0.0044101	0.0079657	0.0066756	0.0055484	0.0051195	0.0058774	0.0086976	0.0034624	0.0045985	0.0042517	0.0043972	
Knysna Woodpecker	0.0106888	0.008416	0.0087133	0.0059159	0.0051635	0.0039719	0.0034662	0.0055208	0.0068699	0.0058207	0.0103757	0.0073529	0.0066148	0.0065161	0.0104167	0.010101	0.0049618	0.0042971	0.0062002	0.004698	0.0021561	0.0024282	0.0022962	0.0034418	0.0054837	0.005045	0.0055769	0.0031624	0.0076215	0.0043334	0.0043372	0.0089739	0.0049322	0.0063276	0.0075956	0.0068062	0.0101845	0.0042264	0.0059232	0.0058411	0.0072557	0.0079636	0.004478	0.0066905	0.00661	0.0045985	0.0113379	0.0078783	
Golden-tailed Woodpecker	0.0515439	0.0423805	0.0383387	0.0384534	0.0413081	0.0412466	0.0398614	0.0423261	0.0309146	0.0341482	0.0454383	0.0388235	0.0284047	0.038662	0.0308333	0.0400782	0.0335878	0.0423573	0.044287	0.0416107	0.037085	0.043707	0.0455415	0.0538173	0.0607129	0.0457658	0.0467062	0.0431443	0.0514449	0.0415498	0.0471673	0.0399922	0.0426634	0.0425894	0.0463594	0.0425387	0.0361261	0.0439177	0.0526961	0.0478972	0.0371319	0.059727	0.059054	0.0570919	0.0402896	0.0523523	0.0447846	0.0481861	
woodpecker sp.	7.126E-4	0.0012023	8.713E-4	0.0010564	8.606E-4	0.0015	2.889E-4	0.0014722	4.294E-4	3.88E-4	3.578E-4	2.941E-4	3.891E-4	0.0013032	0.0016667	3.258E-4	0.001145	0.0018416	0.0022143	0.0020134	0.0017249	0.0020235	7.654E-4	9.387E-4	3.917E-4	0.0014414	6.971E-4	0.0011294	9.527E-4	0.0010196	0.0018975	0.0011705	9.864E-4	9.735E-4	5.238E-4	8.508E-4	3.843E-4	0.0012863	6.127E-4	6.676E-4	0.0014938	0.0017065	8.396E-4	4.46E-4	6.295E-4	3.537E-4	5.669E-4	0.0015	
Pygmy Falcon	0.0026128	0.0045086	0.0029044	0.0023241	0.002008	0.0012221	0.0011554	0.0029444	0.0055818	0.0019402	0.00322	0.0044118	0.0023346	0.002172	0.0029167	0.0039101	0.0034351	0.0018416	0.0026572	0.0013423	0.0021561	0.0056657	0.0042097	0.0025031	0.0035253	0.0025225	0.0020913	0.004066	0.0025405	0.0045883	0.003524	0.0042918	0.004439	0.0024337	0.0052383	0.0023822	0.0023059	0.0012863	0.0012255	0.0023364	0.003201	0.0042662	0.0016793	0.0022302	0.0028329	0.0035373	0.0036848	0.0032979	
Lesser Kestrel	0.0166271	0.012624	0.0188789	0.0137334	0.0109007	0.0125267	0.0092432	0.0080972	0.0077286	0.0097012	0.0089445	0.0035294	0.0042802	0.002172	4.167E-4	0.0013034	0.001145	3.069E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.351E-4	2.549E-4	2.711E-4	3.902E-4	0.0017263	2.434E-4	5.238E-4	0.0011911	0.0028824	0.0016538	0.0012255	0.0016689	0.0038412	0.0054039	0.0072768	0.0111508	0.0129053	0.0162717	0.013322	0.0135581	
Lesser/Eurasian Kestrel	0.0	0.0	0.0	0.0	0.0	3.055E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011481	3.129E-4	0.0	0.0	0.0	0.0	0.0	0.0	2.711E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.134E-4	0.0015	2.799E-4	0.0	0.0	0.0	0.0	1.832E-4	
Rock Kestrel	0.0413302	0.0465885	0.0479233	0.0447919	0.0283993	0.0326917	0.0389948	0.0357011	0.0549592	0.0380287	0.0372093	0.0382353	0.0373541	0.03649	0.0370833	0.0423591	0.0419847	0.0488029	0.0349867	0.0352349	0.0366537	0.0445164	0.0371221	0.0450563	0.0426949	0.0421622	0.049146	0.0494692	0.0603366	0.0632169	0.0552995	0.0555989	0.0606658	0.0603553	0.0576218	0.0530883	0.0536126	0.0488791	0.0398284	0.0475634	0.0580452	0.0440842	0.0470193	0.0428189	0.0481586	0.0403254	0.0393991	0.0459875	
Greater Kestrel	0.0104513	0.012624	0.0107464	0.0069723	0.0109007	0.0048885	0.0040439	0.0106735	0.0188922	0.008149	0.0093023	0.0064706	0.0132296	0.0121633	0.0079167	0.0084718	0.0137405	0.0113567	0.0110717	0.0077181	0.0142303	0.0080939	0.0107157	0.0125156	0.0082256	0.0104505	0.0097595	0.0072284	0.0092093	0.0094316	0.0124695	0.0124854	0.0135635	0.0087613	0.0115244	0.0051046	0.010761	0.0091878	0.0053105	0.0068425	0.0110969	0.0076792	0.011475	0.0073595	0.0047214	0.0074284	0.0130385	0.0080616	
Dickinson's Kestrel	0.0015	0.0	8.713E-4	4.226E-4	5.737E-4	0.0012221	0.0011554	0.0015	4.294E-4	3.88E-4	3.578E-4	5.882E-4	0.0011673	0.0	8.333E-4	9.775E-4	0.0	3.069E-4	0.0013286	3.356E-4	0.0	0.0015	3.827E-4	3.129E-4	7.834E-4	7.207E-4	3.486E-4	2.259E-4	0.0	2.549E-4	2.711E-4	5.853E-4	4.932E-4	7.301E-4	0.0015	1.702E-4	5.765E-4	5.513E-4	4.085E-4	0.0015	4.268E-4	8.532E-4	5.598E-4	2.23E-4	0.0	7.075E-4	2.834E-4	3.664E-4	
Red-necked Falcon	0.0	6.011E-4	8.713E-4	4.226E-4	0.0015	3.055E-4	2.889E-4	7.361E-4	0.003435	3.88E-4	7.156E-4	5.882E-4	0.0015	8.688E-4	4.167E-4	0.0016292	3.817E-4	0.0012277	0.0	0.0015	4.312E-4	0.0012141	7.654E-4	6.258E-4	0.0015668	0.0010811	0.0010457	0.0013553	0.0012702	2.549E-4	2.711E-4	1.951E-4	4.932E-4	2.434E-4	0.0015715	5.105E-4	0.001153	7.35E-4	0.0015	1.669E-4	8.536E-4	8.532E-4	0.0011195	6.69E-4	0.001259	0.0014149	2.834E-4	7.329E-4	
Red-footed Falcon	0.0035629	0.0045086	0.0043567	0.0031692	0.0057372	0.0042774	0.0037551	0.0036805	0.0025762	0.0011641	0.0017889	0.0020588	7.782E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.838E-4	0.0	0.0	2.134E-4	5.688E-4	2.799E-4	2.23E-4	0.0015738	7.075E-4	5.669E-4	0.0018322	
Amur Falcon	0.0475059	0.0574091	0.0621551	0.0612719	0.0691337	0.0681332	0.0629694	0.0684579	0.0674109	0.0605355	0.0561717	0.0320588	0.0151751	0.0078193	0.0020833	9.775E-4	3.817E-4	0.0	0.0	3.356E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.932E-4	4.867E-4	2.619E-4	5.105E-4	5.765E-4	3.675E-4	2.042E-4	3.338E-4	6.402E-4	0.0011377	0.0019591	0.0066905	0.0182562	0.0233463	0.0255102	0.0392085	
Eleonora's Falcon	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sooty Falcon	2.375E-4	0.0015	5.809E-4	2.113E-4	2.869E-4	9.166E-4	8.666E-4	0.0018403	4.294E-4	0.0015522	0.0017889	0.0023529	0.0023346	0.0013032	0.0	0.0	0.0	3.069E-4	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	2.844E-4	0.0015	0.0015	0.0015	0.0015	2.834E-4	3.664E-4	
Eurasian Hobby	0.0049881	0.0057109	0.0087133	0.0061272	0.0111876	0.010388	0.0101098	0.0055208	0.0055818	0.0073729	0.0039356	0.0023529	0.0011673	8.688E-4	0.00125	3.258E-4	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	2.434E-4	0.0	1.702E-4	0.0015	0.0015	2.042E-4	0.0011682	4.268E-4	0.0036974	0.004478	0.0042373	0.0031476	0.0042448	0.0031179	0.0065958	
African Hobby	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Lanner Falcon	0.0104513	0.0225428	0.0191693	0.0204944	0.0189329	0.0189429	0.0164645	0.0224512	0.0210391	0.0190144	0.0189624	0.0161765	0.0171206	0.0165074	0.01625	0.0123819	0.0148855	0.0211786	0.0177148	0.0191275	0.021561	0.0141643	0.021814	0.0134543	0.0141011	0.0190991	0.0115023	0.0153603	0.0139727	0.0119806	0.0132827	0.0179477	0.0133169	0.0114383	0.0128339	0.0119108	0.0138355	0.0104741	0.0177696	0.0130174	0.0125907	0.0145051	0.0165127	0.0100357	0.0160529	0.0155642	0.0119048	0.0144742	
Peregrine Falcon	0.0152019	0.0153291	0.01307	0.0133108	0.0149168	0.015582	0.0101098	0.0121457	0.0133104	0.0116414	0.0139535	0.0102941	0.0108949	0.0125977	0.0120833	0.0123819	0.0141221	0.0116636	0.0124004	0.0104027	0.0125054	0.0113314	0.0110984	0.0084481	0.0101841	0.0118919	0.0115023	0.009939	0.0146078	0.0124904	0.0113852	0.0095591	0.0120838	0.0124118	0.0151912	0.0085077	0.0076864	0.0069827	0.0095997	0.0101802	0.0113103	0.0076792	0.0095158	0.0136039	0.0097576	0.0113194	0.0099206	0.0128252	
Taita Falcon	0.0011876	6.011E-4	0.0015	4.226E-4	5.737E-4	3.055E-4	0.0014443	0.0011042	4.294E-4	0.0011641	3.578E-4	0.0015	3.891E-4	4.344E-4	0.0015	6.517E-4	0.0015	3.069E-4	0.0015	3.356E-4	4.312E-4	4.047E-4	0.0	0.0015	3.917E-4	0.0015	3.486E-4	4.518E-4	6.351E-4	2.549E-4	2.711E-4	1.951E-4	4.932E-4	4.867E-4	0.0010477	0.0011911	7.686E-4	1.838E-4	0.001634	6.676E-4	8.536E-4	0.0011377	0.0013994	0.0011151	6.295E-4	7.075E-4	2.834E-4	3.664E-4	
large falcon sp.	0.0	0.0	0.0	0.0	2.869E-4	0.0	0.0	0.0	0.0	0.0	3.578E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
small falcon sp.	0.0	3.006E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.817E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.176E-4	2.549E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.838E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
falcon sp.	0.0023753	0.0024046	0.0017427	8.451E-4	0.0014343	0.0027498	0.002022	0.0018403	0.0042937	7.761E-4	0.0017889	0.0017647	0.0011673	8.688E-4	0.0033333	9.775E-4	0.0015267	3.069E-4	0.0013286	0.0010067	8.624E-4	4.047E-4	0.0	0.0015645	0.0015668	0.0010811	0.0010457	9.035E-4	6.351E-4	7.647E-4	0.0010843	0.0011705	2.466E-4	7.301E-4	7.858E-4	0.0015314	7.686E-4	9.188E-4	0.002451	0.0013351	0.0017072	8.532E-4	5.598E-4	0.0015611	0.0025181	0.0024761	8.503E-4	0.0027483	
diurnal raptor sp.	7.126E-4	3.006E-4	5.809E-4	4.226E-4	0.0014343	6.111E-4	5.777E-4	3.681E-4	0.0021468	0.0011641	3.578E-4	0.0015	0.0015	4.344E-4	4.167E-4	0.0	0.0	0.0015	0.0	0.0015	0.0	4.047E-4	0.0	0.0015	3.917E-4	0.0	3.486E-4	0.0	0.0	2.549E-4	0.0	1.951E-4	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	3.338E-4	4.268E-4	2.844E-4	5.598E-4	0.0011151	0.0	0.0	2.834E-4	3.664E-4	
Yellow-crested Cockatoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.951E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rose-ringed Parakeet	0.0133017	0.0174331	0.0133604	0.01648	0.0195066	0.0247479	0.0236857	0.0220832	0.0304852	0.032596	0.0218247	0.0335294	0.0311284	0.0330148	0.0370833	0.0342131	0.0408397	0.0500307	0.0469442	0.0456376	0.0396723	0.038446	0.035974	0.0409887	0.0329025	0.0306306	0.0250959	0.0241699	0.0314386	0.0224318	0.0227704	0.0210691	0.0172626	0.0245802	0.022001	0.016505	0.0130669	0.0180081	0.0175654	0.0183578	0.0181391	0.0221843	0.020431	0.0165031	0.0160529	0.0205164	0.0130385	0.0131916	
Alexandrine/Rose-ringed Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.832E-4	
Turquoise Parrot	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.134E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Rosella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Budgerigar	2.375E-4	0.0	0.0	2.113E-4	0.0	0.0	0.0	0.0	0.0	3.88E-4	0.0	0.0	0.0	0.0	4.167E-4	9.775E-4	0.0	0.0	0.0	0.0	0.0012937	0.0	0.0	3.129E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	1.922E-4	1.838E-4	2.042E-4	0.0	0.0	2.844E-4	2.799E-4	0.0	0.0	0.0	0.0	0.0	
lorikeet sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.466E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rosy-faced Lovebird	0.0016627	0.0012023	2.904E-4	0.0010564	0.0022949	0.0033608	0.0011554	0.0018403	8.587E-4	0.0023283	0.0010733	0.0023529	0.0027237	0.0017376	0.0025	0.0029326	0.0030534	0.0046041	0.0031001	0.0020134	8.624E-4	0.0028329	0.0019135	0.0031289	0.0023502	0.0018018	0.0020913	0.0018071	6.351E-4	2.549E-4	8.132E-4	0.0025361	0.0019729	0.0014602	0.0026192	0.0030628	0.0013451	0.0022051	0.0022467	0.0018358	0.0017072	0.0025597	8.396E-4	8.921E-4	9.443E-4	0.0024761	0.0036848	0.0018322	
Fischer's Lovebird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-collared Lovebird	0.0	6.011E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.891E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Lilian's Lovebird	0.0	0.0	2.904E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.486E-4	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-cheeked Lovebird	0.0	0.0015	0.0	0.0	0.0	6.111E-4	0.0	0.0	0.0	3.88E-4	3.578E-4	0.0	0.0	4.344E-4	0.0	0.0	0.0	0.0	0.0	3.356E-4	4.312E-4	4.047E-4	0.0	0.0	3.917E-4	0.0	0.0	0.0015	0.0	0.0	0.0	1.951E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.134E-4	2.844E-4	0.0	0.0	0.0	0.0	0.0015	0.0	
lovebird sp.	0.0	3.006E-4	2.904E-4	2.113E-4	2.869E-4	0.0	2.889E-4	0.0	0.0	0.0015	0.0	0.0	3.891E-4	0.0	0.0	0.0	0.0	0.0012277	4.429E-4	6.711E-4	0.0	4.047E-4	0.0	6.258E-4	7.834E-4	0.0010811	0.0010457	6.777E-4	3.176E-4	0.0	5.422E-4	0.0	0.0	0.0	0.0	5.105E-4	0.0	1.838E-4	0.0	3.338E-4	0.0	0.0	0.0	6.69E-4	9.443E-4	3.537E-4	2.834E-4	1.832E-4	
Brown-necked Parrot	0.0016627	0.0012023	0.002614	0.0012677	0.002008	0.0024442	0.0025997	0.0011042	4.294E-4	3.88E-4	0.0010733	0.0011765	0.0019455	4.344E-4	4.167E-4	3.258E-4	3.817E-4	0.0012277	0.0026572	0.002349	0.0017249	0.0016188	0.0026789	9.387E-4	0.0011751	0.0010811	0.0010457	9.035E-4	9.527E-4	0.0010196	0.0010843	1.951E-4	9.864E-4	0.0015	0.0015	0.0015	5.765E-4	5.513E-4	2.042E-4	0.0	4.268E-4	2.844E-4	2.799E-4	6.69E-4	9.443E-4	0.0021224	8.503E-4	0.0012825	
Cape Parrot	0.0016627	0.0033063	0.0058089	0.0040144	0.0043029	0.0018332	0.002022	0.0044166	0.0064405	0.0058207	0.0053667	0.0064706	0.0019455	0.0082537	0.0083333	0.0035842	0.0041985	0.0052179	0.006643	0.004698	0.0034498	0.0020235	7.654E-4	0.0015645	0.0054837	0.0021622	0.0024399	0.0018071	0.005081	0.0030589	0.0024397	0.0021459	0.0024661	0.0031638	0.0047145	0.0035733	0.0076864	0.0060639	0.0046977	0.004506	0.0059752	0.0045506	0.0064372	0.0040143	0.0044067	0.0049522	0.0031179	0.0020154	
Meyer's Parrot	0.0019002	0.0018034	0.0011618	0.001479	0.0017212	0.0027498	0.0034662	3.681E-4	0.0017175	0.0015522	0.0010733	0.0023529	0.0011673	0.0030408	4.167E-4	0.001955	3.817E-4	9.208E-4	0.0022143	0.0026846	0.0025873	0.0020235	0.0019135	0.0018773	0.0023502	0.0018018	0.0017428	9.035E-4	0.0019054	0.0022942	0.0016265	7.803E-4	0.001233	0.0012168	0.0018334	0.0025523	0.0015373	3.675E-4	8.17E-4	0.0011682	4.268E-4	8.532E-4	8.396E-4	0.0011151	3.148E-4	0.0014149	8.503E-4	0.001649	
Brown-headed Parrot	0.0097387	0.0114217	0.0145222	0.0139446	0.0134825	0.0226092	0.0236857	0.0172985	0.0107342	0.0112534	0.0225403	0.0102941	0.0132296	0.0191138	0.0120833	0.0133594	0.0137405	0.0168815	0.0159433	0.0187919	0.0159552	0.023877	0.0156908	0.0244055	0.0195848	0.0194595	0.0202161	0.0302688	0.0225468	0.0265103	0.024939	0.0200936	0.0263872	0.0216598	0.0196438	0.0262038	0.0203689	0.0235208	0.025531	0.0308745	0.0136577	0.0292947	0.0237895	0.0223015	0.0201448	0.0152105	0.0138889	0.0130084	
parakeet sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.604E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
parrot sp.	2.375E-4	0.0	0.0	0.0	2.869E-4	6.111E-4	5.777E-4	0.0	0.0	3.88E-4	0.0	2.941E-4	3.891E-4	4.344E-4	4.167E-4	0.0	3.817E-4	0.0	0.0	0.0010067	0.0	0.0	0.0	0.0	3.917E-4	0.0	3.486E-4	2.259E-4	0.0	0.0	0.0	0.0	0.0	0.0	5.238E-4	0.0	1.922E-4	3.675E-4	0.0	3.338E-4	0.0	0.0	2.799E-4	0.0015	0.0	0.0	0.0	0.0015	
